55D6A2058DC1554CB43E0364AB5E6818FEF433BDB000F07949B700BA5CF06FDE,BD46D37A13C605196E59A94D300414C9E6A12304,E10E5EDF45D16101668AC8A32D6B05B8,1980-01-01 00:00:00,2635263,"com.example.trigger",221,6,2020-04-29 08:46:05,4163104,fdroid
C024568A9DDD0A9B9B1151D4DA293A55C5B0E58BAD2E9FE0FCB29105ABB30712,ADDE1C45FDF6FBB0B248AE709A6DB23C50F93233,C788B6DC65F2E125FE0E25E867445611,1980-01-01 00:00:00,2522444,"com.genonbeta.TrebleShot",60,4,2018-02-10 21:53:48,3290628,fdroid
59389E9EC8F2B4235313F045DC1B4459BBC557DE70E63AC3AB9EDB212818FC06,BE67074FFA73023075B58CA6D4AEBADED5F3C355,685FF433999FD8F34307F37B2CE095CE,1980-01-01 00:00:00,6235784,"com.github.axet.audiorecorder",144,8,2018-07-30 21:47:59,6960856,fdroid
B5E7625FD560E2DBA48BA8D9B20A2876912EE3E2662BA3148C26357017A8E14E,6F6FF72BC92CDCE5CB3AA004641457401A65534B,05B1E7C5E6CB9BCE9851EE1BDFF1E771,1980-01-01 00:00:00,6194962,"com.github.axet.callrecorder",186,4,2019-11-05 23:02:22,2513656,fdroid
D500646B348B4160A1A86691DF82DBD26AA66E4EB15BA7C0CF0E4C6ED97D2581,9F03844DA86F761ED7DFCF9CC5024979871E5585,5783D92378CB86C6989D8AD8660CE2CD,1980-01-01 00:00:00,3034058,"com.github.axet.smsgate",271,2,2022-03-21 00:17:33,3029744,fdroid
0FD83689E3FF6927E40688A1729CAD319A9454A2608418AB9EAB3FF5950AD9B2,7C9634A33784C63F366D9BD19B8E84D995805438,22AA3BC43802A54E6D67A45F9CBB0F1E,2016-02-23 07:39:12,2924972,"com.grarak.kerneladiutor",121,3,2018-07-30 20:06:56,3750288,fdroid
664081BFF33A95FCDF0B42408BDA7F2896AF62768782C52BC43C8227E55A1187,A11C7B572017221AA3166522AA45BF00ED604C91,CF620C9990DDC1FF128663D693DF6014,2016-04-11 08:04:44,1269183,"com.jarsilio.android.waveup",1,2,2016-04-21 08:40:04,2350928,fdroid
98AE9FB6CA2D27C7E158ECA99D85237E23E23E27E0B293821EA3439EFB967F82,A7C691AA8B8DAA9492911136E07CB8217EFEBA20,B99F4C911ECCA63D342E98BC00F8D3E5,1980-01-01 00:00:00,2389722,"com.jellyshack.block6",7,9,2020-03-13 15:33:10,3610840,fdroid
9C012BFE7C2986D7B436C5BB9608EF313CB6A494561139DEB8FE8E3E6CC3B849,0C069EEBE76C9EFA370EED3E62E798D9EF139118,24367330E21A76F1E841B89F3E4D5E03,2016-10-10 07:14:56,2469982,"com.matejdro.pebbledialer",39,3,2017-05-10 03:54:30,3127408,fdroid
FEE6CD48FF59BA4667694C9E336C57C6E1E22BC04A1BAA0AD6A29489D35963A3,F5F0F1A6853FFD34131FBAD037DDB104C8628FC2,BC5C3733082D95208C260EAABC813A2F,1980-01-01 00:00:00,2788659,"com.mookie.circo",21,5,2020-04-29 14:43:10,2726080,fdroid
AF11EF06E06EE0F442EDC856E7637BFDF096EC7B667380893A7F4FD46014DB99,3D1E7D7A1202DDDCF7F8B4936770D9FBECE5D8F5,167D32433E43FBF346ED7C7276FC5F6F,2014-03-18 06:43:04,12825,"com.notriddle.null_launcer",13,2,2017-02-03 11:47:40,2392,fdroid
3F9143B0DDCC5763BF06FBEDC265D5F9490EB71462B802232E32204500F5F9D9,7595B38556997917E5FD44ADCE7B2CC9808A146A,3BE6C9CAD83C8F900D6ABCE7BA3F0445,1980-01-01 00:00:00,4379101,"com.pierreduchemin.smsforward",11,2,2020-10-04 13:46:09,7580848,fdroid
44B1D8FC9FE6603E0F550FCF4ECA19B92889491F229AF6ACAD6F31CB32C7F41C,BAC4D1FC1D54361A3B524572D5E89348BCDA8E81,F65727FA5EC7761A7231C4E4C828ECB0,2016-05-30 13:16:20,7772562,"com.primokorn.enhancement",4,2,2016-08-18 00:28:15,1944,fdroid
2551C68EC22DD8BDC91E1EA7BCDA7BF1BC1F2D1868DB96C7BCCA9029028B6A9B,AF398076A98D31EA6DCBDBBAF4DDC0E235ED2547,CD8610C79C341CA1C6553183B6D8243F,1980-01-01 00:00:00,1609156,"com.simplemobiletools.gallery",30,2,2018-08-02 22:56:55,1466072,fdroid
293CC09AE601226FF654CCB56E31AE8393109FF77D5BA1B816A47C5F392426B3,B14154389D8216766972A53F7D1D38D7DBBA9692,F66D5C366B8E5EABAE00A117E9F11A6F,1980-01-01 00:00:00,68971,"com.termux.api",12,2,2017-05-10 09:14:54,85772,fdroid
C0765B8DE2549D63EDAB173127FA57CB081EA1D074F9B7B29CB669B8FFF84792,0231A51F46CF5CA3159C28D2978210F6C5E6A8F6,75158FD3C260E3ED8D5FADC895DE7F2C,1980-01-01 00:00:00,2844463,"com.ulicae.cinelog",25,5,2020-04-29 12:26:50,4606892,fdroid
DFEFD41C3DBBC713D2F72AD029A56B568371F3EB76442E16A18C66950E4B4FE2,241BB4B56453EA0D257990AAA83B0F054DF83DD4,99FA4E0E64B343C7B21AEF59942F39D3,1980-01-01 00:00:00,318283,"de.j4velin.pedometer",153,2,2018-05-27 09:19:18,448132,fdroid
85CBBE0A12688A57DE66CDAC07143A810CAD5C7876BC08ADADEEC130D8DA0070,2DFB16C351C16571416D63464C858A08C80137C6,F92FE8BC7CB63E9D6799AEBE9EEDDF57,2016-05-23 20:44:32,1328993,"de.jkliemann.parkendd",24,2,2016-07-19 19:51:33,2478244,fdroid
B44412658F0352AA68E664B6596C0146B0C66879E6AD07143ACFDA8BEE607D0C,C52D2E181A43F9DBB6CC116523397F758F3301FA,712DF964913043608A3B5B8EE0C8DCF0,1980-01-01 00:00:00,3582712,"de.nulide.findmydevice",10,2,2021-05-19 07:01:52,5742616,fdroid
F3CB4B0DCDEB20D20E9C211A359BF7C7E764B8A77522C806C5B611F543345DC0,A609DB6B2C1C8014110ACD7EA7A7B28DC9950E07,4F333AD7EC0094D136714E780B249DFE,1980-01-01 00:00:00,2490739,"de.rampro.activitydiary",111,2,2018-02-08 23:22:21,3697336,fdroid
0330D6937D21915CDC3C0701386CA877CDECFA2589845A7FEE15A13195F7BEB8,86089db80cac070cdcf9ffb8697fca2126abfda5,0fde4879d5e6bae91b8bccbf3393787b,2013-12-31 15:23:52,65935,"de.srlabs.gsmmap",2,6,2014-02-10 15:11:52,113132,fdroid
81735C2C0BF6FD7CFE3A84C098FB01FAEE040CE733640E22C28D05BBAA483A79,3C65FE22C00F5E8168C22A8E00637386C16CE4D2,AF9098B53AC2FBC64F0D4873FF36AAA2,1980-01-01 00:00:00,210165,"dnsfilter.android",1503800,5,2020-04-29 10:17:31,187148,fdroid
117DF5D0714AD822AEDA4FADD8AA095E08397490735D51EADFD76A7E150821C7,2FE6F968678E0BE6B9511F5FA088CE318A885AE7,761D9CA835AD6BD2D8BF5552483B8679,1981-01-01 01:01:02,9176870,"fr.ralala.hexviewer",20,2,2021-09-09 06:16:19,1479560,fdroid
CB688F2E0574029D6421F683CF8397C6563A033A251BFD8BB0E66649EEB68710,EBC3AC1BE93605201376161B8896705C6B192B3D,CC7F0D021FC9F526ED63D9C8DC17669B,2016-06-24 08:05:06,1616498,"im.r_c.android.clearweather",2,3,2017-05-02 15:35:49,3120776,fdroid
CA6C1BE8A7F2D598C97A7C2CB1A39EF194FC365B0CCB70B0EBCAADCE49CDA633,2BA9F54517B6B6E393ED702368F58FBA7C87F9C6,626C6AD51C9A76238A197D6A3DF2A0C9,2015-11-08 12:48:18,1882812,"indrora.atomic",21,14,2018-08-02 07:40:33,2655396,fdroid
0A2680FB095930086434C353BA08BA04F43A4826C1E9428079DD942275097790,A55AFF797B4723DB3BD68A99554EDCAE4A506CB1,41DF251CC029AB77AFDDCD0224773A2A,1980-01-01 00:00:00,2880193,"io.github.gsantner.memetastic",41,2,2018-02-08 23:44:59,3309188,fdroid
356C8DC7397A5EBB232E67844E65C037443B23E5C9A6B3E47E57CC367B3E5658,A0066F7CD55C679161360F885AF5FE00713656EF,8B98C023EB65ABDDBE736A4E73B4AFC0,1980-01-01 00:00:00,2763289,"io.github.lonamiwebs.klooni",700,2,2018-01-14 15:18:00,2711560,fdroid
1EF94E20D2B2BF0CDE70D8D83CC27DB6A5A811AE83E8E256F53E3C3E45C3F4C1,9C118CECCA1171B58C33754B0B43B4CEE1310CC7,A0059EC8FAE1C3249EB5D381370BBAD0,1980-01-01 00:00:00,2784356,"io.github.sds100.keymapper",24,2,2020-02-06 08:04:26,2776300,fdroid
9BBBAB397FE23B68476A7ACA42D5CF32461140B84ADE59D9FCE611CC2614DD7B,76467CD34BA8789ADCF54C586A9B39FBC6D9C8D8,8E0AC7B4EB88F06ACADCB9BCA7802304,1980-01-01 00:00:00,85527,"io.github.tiagoshibata.gpsdclient",2,4,2019-05-31 17:37:51,18384,fdroid
4AAE43024A33BFA5AA35D09E809BC01A0563706A02360137E8265416B1D37E58,B4B40ABAA2457A259B9B3C4FC76C30ADB108461F,F0715B344C5BF840E889C6ED4EC8CF06,1981-01-01 01:01:02,3415306,"io.timelimit.android.open",104,2,2020-12-30 13:43:32,3893560,fdroid
3DEAF1DCAD5C86EC765C4AECED3DED76EC4368C58F5C8F7C83CA165CCB8CB977,4D9A142D3473AC3C691F42122A43EE3742933ED9,33B78DBBDB0A488DA23CFA5716D0285E,2014-12-02 06:42:00,938755,"io.tiph.smsspammer",1,2,2018-07-30 20:11:42,1617988,fdroid
CCA70159A6A3F5940AB244F3AF00F7D25210FF6E8EEAE49991185DFDB54B1575,D8CB3C7E47E6945E96C93D159FCBF70817F773C0,946AEC5BA0587E334B3F17725326DF46,1980-01-01 00:00:00,7373611,"io.va.exposed",202,13,2020-12-30 13:45:24,6404788,fdroid
E4D119617B057D3BDEC4762C399A749852DEABD50861CEE4294CE580E361A0A2,FC199CBF402771B8E7B7869143D13E6D4CCC8D62,DFC80F9169C246D5A60F71CA5F3D409B,2014-10-21 05:36:28,264564,"it.reyboz.screenlock",2,3,2018-07-30 21:34:37,687216,fdroid
1E821246E406110AC12C773901175A75EB875FB5EC13481692CDAD03DF2351A1,4360CB258EDECDA31C37364CCAD0B9A76002C377,EA089913F17B4C27BA7429B1765E7F30,2014-06-04 13:11:34,515602,"jackpal.androidterm",62,3,2015-12-12 05:47:10,331896,fdroid
40411D6CD945C942759AFE262C1E9259D5FECC3A209B95487D3D70E0A4F92FD8,389A84D27445D70DAAD06054454BD531C9E2BB08,FC22A0B5F6995CB384DDCBFB02088363,2016-04-20 07:24:42,194654,"libretasks.app",16,2,2018-08-02 23:40:20,304248,fdroid
EB06FAC0048DBF99D80815B882D62A3B30FF877824298BAC489232A80BA78874,025E83B69BCE53E0AF789D5307847A71B1B378DC,7C434AB05B9BE8D03704EBA4CC9242BF,1980-01-01 00:00:00,457869,"net.sourceforge.dibdib.android.dib2qm",1850,3,2018-05-27 09:12:25,688332,fdroid
C3B703AFA240BF9810CB6CB16372E2DD6E6CCB89CA86992E2C1D20E7680484A2,07DE22CD566D23137721059851573FFD447843CD,1FB3E561FA19EEC636173D3C6CBE3180,1980-01-01 00:00:00,1641033,"net.sourceforge.opencamera",45,2,2017-05-28 06:06:40,2174028,fdroid
245381A2B71FF5202675DAF84E1D7698CE0648CAA067A1210DEF44B23EFD2012,2F47D1076E368362EF3F6502C2BA9DC3F004950B,07AFF7A7BB0A70EF0B473973D6E08AA1,1980-01-01 00:00:00,2050405,"net.yolosec.routerkeygen2",80,2,2021-05-13 07:22:17,1704908,fdroid
82877C0662BD7A9557B48F97B124C0EBBCC952C3B3337707CC0376D40E4A3FAB,F19FB032A96F19B604C09BCC6B58CB61A55817E5,2791808D4F328BCB4E597CF01AC98B28,2016-07-07 23:43:40,1467917,"ohi.andre.consolelauncher",75,4,2017-08-02 09:01:29,2794128,fdroid
2F0C26F74BC9A628703933E13D921DD047F9A30F57326F9568CBB63636F44612,D4B84ED97AFDD54D6E4471E2EA64829C0F6F9C77,972A408266682A6D6ACEEEF618366DCE,2014-09-04 05:42:18,2815841,"org.adaway",49,2,2019-07-31 14:07:38,1448728,fdroid
A3411ED7B27612E4FE465F550EF7071AC6C2BD524CEE94CF9C6802A573143EFD,392E47008C1B47B9C8D860E64E475BD5C9E27A88,C1B256400CA9BD8193DB637B14EB7B9A,1980-01-01 00:00:00,73455,"org.billthefarmer.siggen",110,5,2017-06-16 23:05:48,27880,fdroid
4B462453B1332C3ED9BCDA44D701EEFF05A46373F952EF1FE5DB3D8AA58E462C,D95EBED8B387A89EC3ADD76725CBACEB53346310,FE3B5A735131B96CD12A730DCB2F7261,2016-01-18 20:54:50,3647404,"org.csploit.android",6,32,2018-08-02 07:40:30,4845136,fdroid
7AD4B182757B4E177C2E27975764CC0E94273076283E6C881E2B1D8CDC149B7C,33EEB07548328ECC6B3CE11BA88FE97FF85A7CD3,90BDF5CCA20CCD78B6AD41F767E95681,1980-01-01 00:00:00,7369147,"org.elijaxapps.androidxmrigminer",5,35,2019-12-03 07:52:35,2074328,fdroid
741416710EEF221E7EBFB07064EE876A810730EB71815BF7070AD106893A6BD0,F605C68CCFA2BF9F0936202487DF56824CD3EF7E,A84C8A4FB324CD53EEA06DC8C69D5061,2014-10-31 06:16:54,54429,"org.kaziprst.android.ndfilter",1,7,2016-04-10 16:36:06,8804,fdroid
8DE165D5EB6CABA5519F15F891966C04E12E9916C9774A36B225DD62B2BDA9A9,806EF5009A0AA36EA656C9336D34780929CBC776,BC77F278270D6E1161C1C210AD718C77,2015-09-20 08:11:08,1187235,"org.microg.nlp",10400,2,2016-08-24 06:12:33,1689836,fdroid
A874F3C9ABC7A91DC7D74BBD9BFE74B18A14E3E3EE997F329675E1C37DB755BC,C836DA270BBC922E446BDE578A2FA53E060FE571,CF4B207EE4AB4C4BE48742A8AEA05CC6,1980-01-01 00:00:00,805271,"org.moire.opensudoku",20180507,2,2018-06-18 00:25:23,476988,fdroid
0C702CE6CC13C0744E6C2BDA81AA65A71E6BEF8C968C836CDCCBB2009F78B3D5,25EBA5F51E360C71B91BB7095E5081E373EA0367,9A8CA089E793D1C081944F0F48FDCFB8,1980-01-01 00:00:00,864930,"org.nuntius35.wrongpinshutdown",9,2,2019-08-29 08:54:52,720312,fdroid
026B17623B702272C4D6A966CA2510ACFF9743093B0064F26D2132A5BB5A2863,E6DA3692EF2E4F3F47907DD509FBF0AD183F19AE,0D71BFE77AB78D8B354CB4DB3C921A14,1980-01-01 00:00:00,3686707,"org.primftpd",24,2,2018-01-01 13:22:29,7178496,fdroid
8FCB72782FFE1B02FE80AE631852C054199A36F15AFE35BA0F29FA8A3FB360F3,3192B8484E67DBE4E73CDF798DC3F6CB2FFB2E78,1D7ECAC06501A628F84A79A514BA4FB7,2018-01-16 06:06:36,73581,"org.projectmaxs.module.smssend",2000501435,2,2018-08-06 14:31:25,165460,fdroid
BB5949F01F503F4A9A2F45FDE1A6B79502C0A0F15D30D86ADAEB36554B68D717,ae68be5c98f581d215db2716da8b48e4c91b089a,5ea3e97f0731360b3f002bda4854fce5,2012-07-21 21:14:16,38071,"org.projectvoodoo.simplecarrieriqdetector",16,14,2013-09-02 02:49:06,23064,fdroid
90D95B79429FA066373886CEF8212CF9F4A3A712C82857BE23D439971CF87872,915617730DBFD6A0FF239E17B029A3A03213007D,BA54E51B6AF47681960E35F11E88057A,1981-01-01 01:01:02,5621670,"org.traccar.client",77,2,2022-03-02 14:45:01,9526396,fdroid
E2453D0C5BD99C019C38561DA5CDFFF887E99C7F7F0D9875CF7FF50E69F9728C,396CD475F9967E7056058EA27E7FBECBFB6ACA18,B962AD137E9D7EDEB18E5586AA6401E6,1981-01-01 01:01:02,2550362,"org.twistedappdeveloper.statocovid19italia",34,2,2022-01-06 09:19:44,2357332,fdroid
4F03630B5BAC4EC9E1D4A66DFF4569FB6F0C01B63DA27152C7D31E0FB979EA35,1D2F34B4405DBA1AD37C435824F0D2051107070C,5368059EF96AD77591E2BC6630978AF2,2017-08-22 23:06:58,973841,"org.yaaic",12,7,2018-08-05 08:04:36,1228276,fdroid
AB38BE6AA7CEC6D48B0AA795A27DEDC6C6438733EB83B38FF1E166226696F6E8,9717BC44A86AE43D49F0BA44D742014285C62910,EA781E6BE7657A03880AB0B7632D7088,1980-01-01 00:00:00,3019986,"pc.javier.seguime",48,3,2021-03-29 06:58:52,3514680,fdroid
92118FE239913240DC711FDBDA3680C644C33929D91448C3B2507FB5CF78A6A9,109921CB64129129F2DE401F0A936912F896E8E4,1BF4D1FDC570F11A09D94A90BB92146D,2014-09-23 06:23:08,137680,"ro.ieval.fonbot",2,7,2017-10-24 06:42:10,132172,fdroid
E02FB65E6603DBC382CB1182CC0D8EF4297D0C160CDE1074125E0092934CD0D4,DB10A22792E78DE2477BD1A1627683F17D61F5EC,F8D059F93FD879EE40721E4CE9AA8660,1980-01-01 00:00:00,6155220,"ru.meefik.busybox",46,2,2020-04-29 13:37:47,1261752,fdroid
39372ABCD65D305D4A67168CACDC4CB8B13D51B201F0104961C5B95A50327B2D,4551DB26653C63AECFF57FF57F3C03ED25C3ADAF,153FA6CE238B3885CA4916239DDCE4C6,2014-08-20 05:53:02,276622,"ru.zxalexis.ugaday",12,3,2018-08-02 22:55:14,715944,fdroid
31C91187F299426CD04D3779ABF1D7D03089E0F07CCB6B63EA7DC8D19401F6AF,C98B6EF8E85E2E0676CD4F63DCB695400A2BDFF7,8750AF882D7D9BE777651DF5354804D5,2016-08-02 05:40:12,52522,"ryey.flock",4,2,2017-01-09 05:19:31,10104,fdroid
93BA175541D9CC13B3F26C80FDCAC6B2F48B53293F5786A6E7B13D400B25205D,69FC56D1104684EB8A664ECB0A55E27621D3F248,52C2DE88B072E858FDF6CC7530E17D42,2018-03-15 00:30:20,346805,"se.erikofsweden.findmyphone",13,9,2018-08-02 07:49:15,845184,fdroid
1BA5AB43B724F103DD60BA9F99486AD278BA4169A0B7E0C640C968D159A85FED,7C0669033BDBF9A97771FB96B1C634182D593DBC,1D71A61B24187CB4F03945D97EF6C415,2015-02-19 06:54:16,183852,"souch.smp",3,2,2018-04-04 02:39:49,54208,fdroid
D68DAAF3B237F3BA386A0AE6A2E1CF56F8CBEB39F618EA44E9417B3A6717C6CC,30D77AF29AEABBC8A1CBD4A7AA686B3616177B63,8B8430E8AA0438BBC6EF2905340A13ED,1980-01-01 00:00:00,1830254,"tk.jordynsmediagroup.simpleirc.fdroid",19,14,2017-08-24 20:44:42,2482196,fdroid
5D1BC338A1693E6DA41CBFCAB0A88F1D0F8C6AE2E1F0344DB3BC619D8D4D52CE,B53322309F534151C2098677541E4A404B8E5F27,9CCBAA217CB6C3608C7C46194DAB114A,1981-01-01 01:01:02,3235722,"tranquvis.simplesmsremote",140,13,2022-02-28 03:06:03,5554092,fdroid
